window_id	cluster_rep	organism	phylum
ecoli_K12_MG1655_prom_pos_4916	ecoli_K12_MG1655_prom_pos_4916	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4917	ecoli_K12_MG1655_prom_pos_4917	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4918	ecoli_K12_MG1655_prom_pos_4919	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4919	ecoli_K12_MG1655_prom_pos_4919	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_492	ecoli_K12_MG1655_prom_pos_492	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4920	ecoli_K12_MG1655_prom_pos_4920	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4921	ecoli_K12_MG1655_prom_pos_4921	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4922	ecoli_K12_MG1655_prom_pos_4922	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4923	ecoli_K12_MG1655_prom_pos_5537	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4924	ecoli_K12_MG1655_prom_pos_4924	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4925	ecoli_K12_MG1655_prom_pos_4925	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4926	ecoli_K12_MG1655_prom_pos_4927	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4927	ecoli_K12_MG1655_prom_pos_4927	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4928	ecoli_K12_MG1655_prom_pos_4927	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4929	ecoli_K12_MG1655_prom_pos_4927	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_493	ecoli_K12_MG1655_prom_pos_492	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4930	ecoli_K12_MG1655_prom_pos_4930	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4931	ecoli_K12_MG1655_prom_pos_4931	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4932	ecoli_K12_MG1655_prom_pos_4932	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4933	ecoli_K12_MG1655_prom_pos_8524	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4934	ecoli_K12_MG1655_prom_pos_3427	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4935	ecoli_K12_MG1655_prom_pos_4935	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4936	ecoli_K12_MG1655_prom_pos_4936	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4937	ecoli_K12_MG1655_prom_pos_244	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4938	ecoli_K12_MG1655_prom_pos_4938	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4939	ecoli_K12_MG1655_prom_pos_7714	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_494	ecoli_K12_MG1655_prom_pos_492	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4940	ecoli_K12_MG1655_prom_pos_4940	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4941	ecoli_K12_MG1655_prom_pos_4941	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4942	ecoli_K12_MG1655_prom_pos_4942	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4943	ecoli_K12_MG1655_prom_pos_7688	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4944	ecoli_K12_MG1655_prom_pos_7687	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4945	ecoli_K12_MG1655_prom_pos_3272	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4946	ecoli_K12_MG1655_prom_pos_4946	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4947	ecoli_K12_MG1655_prom_pos_4947	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4948	ecoli_K12_MG1655_prom_pos_4949	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4949	ecoli_K12_MG1655_prom_pos_4949	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_495	ecoli_K12_MG1655_prom_pos_492	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4950	ecoli_K12_MG1655_prom_pos_4949	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4951	ecoli_K12_MG1655_prom_pos_4951	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4952	ecoli_K12_MG1655_prom_pos_8526	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4953	ecoli_K12_MG1655_prom_pos_4953	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4954	ecoli_K12_MG1655_prom_pos_3420	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4955	ecoli_K12_MG1655_prom_pos_4955	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4956	ecoli_K12_MG1655_prom_pos_4956	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4957	ecoli_K12_MG1655_prom_pos_4957	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4958	ecoli_K12_MG1655_prom_pos_4958	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4959	ecoli_K12_MG1655_prom_pos_4958	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_496	ecoli_K12_MG1655_prom_pos_496	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4960	ecoli_K12_MG1655_prom_pos_4958	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4961	ecoli_K12_MG1655_prom_pos_4961	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4962	ecoli_K12_MG1655_prom_pos_4962	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4963	ecoli_K12_MG1655_prom_pos_4963	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4964	ecoli_K12_MG1655_prom_pos_4964	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4965	ecoli_K12_MG1655_prom_pos_4965	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4966	ecoli_K12_MG1655_prom_pos_4966	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4967	ecoli_K12_MG1655_prom_pos_4967	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4968	ecoli_K12_MG1655_prom_pos_1952	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4969	ecoli_K12_MG1655_prom_pos_1951	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_497	ecoli_K12_MG1655_prom_pos_497	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4970	ecoli_K12_MG1655_prom_pos_4970	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4971	ecoli_K12_MG1655_prom_pos_4971	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4972	ecoli_K12_MG1655_prom_pos_3242	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4973	ecoli_K12_MG1655_prom_pos_3242	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4974	ecoli_K12_MG1655_prom_pos_4974	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4975	ecoli_K12_MG1655_prom_pos_4975	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4976	ecoli_K12_MG1655_prom_pos_8069	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4977	ecoli_K12_MG1655_prom_pos_8069	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4978	ecoli_K12_MG1655_prom_pos_8069	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4979	ecoli_K12_MG1655_prom_pos_4980	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_498	ecoli_K12_MG1655_prom_pos_498	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4980	ecoli_K12_MG1655_prom_pos_4980	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4981	ecoli_K12_MG1655_prom_pos_4981	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4982	ecoli_K12_MG1655_prom_pos_4983	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4983	ecoli_K12_MG1655_prom_pos_4983	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4984	ecoli_K12_MG1655_prom_pos_4985	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4985	ecoli_K12_MG1655_prom_pos_4985	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4986	ecoli_K12_MG1655_prom_pos_4987	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4987	ecoli_K12_MG1655_prom_pos_4987	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4988	ecoli_K12_MG1655_prom_pos_4988	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4989	ecoli_K12_MG1655_prom_pos_4990	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_499	ecoli_K12_MG1655_prom_pos_501	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4990	ecoli_K12_MG1655_prom_pos_4990	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4991	ecoli_K12_MG1655_prom_pos_5273	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4992	ecoli_K12_MG1655_prom_pos_4994	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4993	ecoli_K12_MG1655_prom_pos_4994	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4994	ecoli_K12_MG1655_prom_pos_4994	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4995	ecoli_K12_MG1655_prom_pos_4996	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4996	ecoli_K12_MG1655_prom_pos_4996	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4997	ecoli_K12_MG1655_prom_pos_4997	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4998	ecoli_K12_MG1655_prom_pos_8083	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_4999	ecoli_K12_MG1655_prom_pos_8084	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5	ecoli_K12_MG1655_prom_pos_5	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_50	ecoli_K12_MG1655_prom_pos_50	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_500	ecoli_K12_MG1655_prom_pos_500	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5000	ecoli_K12_MG1655_prom_pos_8083	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5001	ecoli_K12_MG1655_prom_pos_8083	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5002	ecoli_K12_MG1655_prom_pos_5002	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5003	ecoli_K12_MG1655_prom_pos_5003	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5004	ecoli_K12_MG1655_prom_pos_5004	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5005	ecoli_K12_MG1655_prom_pos_5005	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5006	ecoli_K12_MG1655_prom_pos_5006	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5007	ecoli_K12_MG1655_prom_pos_4324	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5008	ecoli_K12_MG1655_prom_pos_5008	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5009	ecoli_K12_MG1655_prom_pos_5009	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_501	ecoli_K12_MG1655_prom_pos_501	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5010	ecoli_K12_MG1655_prom_pos_5010	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5011	ecoli_K12_MG1655_prom_pos_5011	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5012	ecoli_K12_MG1655_prom_pos_5012	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5013	ecoli_K12_MG1655_prom_pos_5015	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5014	ecoli_K12_MG1655_prom_pos_5015	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5015	ecoli_K12_MG1655_prom_pos_5015	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5016	ecoli_K12_MG1655_prom_pos_5016	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5017	ecoli_K12_MG1655_prom_pos_5017	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5018	ecoli_K12_MG1655_prom_pos_5018	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5019	ecoli_K12_MG1655_prom_pos_5020	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_502	ecoli_K12_MG1655_prom_pos_502	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5020	ecoli_K12_MG1655_prom_pos_5020	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5021	ecoli_K12_MG1655_prom_pos_5020	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5022	ecoli_K12_MG1655_prom_pos_5022	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5023	ecoli_K12_MG1655_prom_pos_5023	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5024	ecoli_K12_MG1655_prom_pos_5024	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5025	ecoli_K12_MG1655_prom_pos_5025	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5026	ecoli_K12_MG1655_prom_pos_5026	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5027	ecoli_K12_MG1655_prom_pos_5027	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5028	ecoli_K12_MG1655_prom_pos_5028	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5029	ecoli_K12_MG1655_prom_pos_5029	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_503	ecoli_K12_MG1655_prom_pos_8309	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5030	ecoli_K12_MG1655_prom_pos_5031	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5031	ecoli_K12_MG1655_prom_pos_5031	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5032	ecoli_K12_MG1655_prom_pos_5032	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5033	ecoli_K12_MG1655_prom_pos_5033	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5034	ecoli_K12_MG1655_prom_pos_5034	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5035	ecoli_K12_MG1655_prom_pos_5035	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5036	ecoli_K12_MG1655_prom_pos_5036	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5037	ecoli_K12_MG1655_prom_pos_5037	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5038	ecoli_K12_MG1655_prom_pos_5038	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5039	ecoli_K12_MG1655_prom_pos_5039	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_504	ecoli_K12_MG1655_prom_pos_505	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5040	ecoli_K12_MG1655_prom_pos_5041	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5041	ecoli_K12_MG1655_prom_pos_5041	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5042	ecoli_K12_MG1655_prom_pos_5042	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5043	ecoli_K12_MG1655_prom_pos_5043	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5044	ecoli_K12_MG1655_prom_pos_5044	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5045	ecoli_K12_MG1655_prom_pos_5045	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5046	ecoli_K12_MG1655_prom_pos_8527	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5047	ecoli_K12_MG1655_prom_pos_5047	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5048	ecoli_K12_MG1655_prom_pos_5048	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5049	ecoli_K12_MG1655_prom_pos_5049	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_505	ecoli_K12_MG1655_prom_pos_505	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5050	ecoli_K12_MG1655_prom_pos_5050	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5051	ecoli_K12_MG1655_prom_pos_5051	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5052	ecoli_K12_MG1655_prom_pos_5052	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5053	ecoli_K12_MG1655_prom_pos_5053	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5054	ecoli_K12_MG1655_prom_pos_5054	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5055	ecoli_K12_MG1655_prom_pos_4169	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5056	ecoli_K12_MG1655_prom_pos_4169	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5057	ecoli_K12_MG1655_prom_pos_5058	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5058	ecoli_K12_MG1655_prom_pos_5058	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5059	ecoli_K12_MG1655_prom_pos_5293	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_506	ecoli_K12_MG1655_prom_pos_5115	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5060	ecoli_K12_MG1655_prom_pos_5293	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5061	ecoli_K12_MG1655_prom_pos_5062	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5062	ecoli_K12_MG1655_prom_pos_5062	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5063	ecoli_K12_MG1655_prom_pos_5063	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5064	ecoli_K12_MG1655_prom_pos_5064	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5065	ecoli_K12_MG1655_prom_pos_1396	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5066	ecoli_K12_MG1655_prom_pos_1396	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5067	ecoli_K12_MG1655_prom_pos_1396	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5068	ecoli_K12_MG1655_prom_pos_33	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5069	ecoli_K12_MG1655_prom_pos_33	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_507	ecoli_K12_MG1655_prom_pos_5115	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5070	ecoli_K12_MG1655_prom_pos_39	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5071	ecoli_K12_MG1655_prom_pos_1942	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5072	ecoli_K12_MG1655_prom_pos_4336	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5073	ecoli_K12_MG1655_prom_pos_4336	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5074	ecoli_K12_MG1655_prom_pos_4336	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5075	ecoli_K12_MG1655_prom_pos_5075	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5076	ecoli_K12_MG1655_prom_pos_5076	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5077	ecoli_K12_MG1655_prom_pos_5077	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5078	ecoli_K12_MG1655_prom_pos_5078	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5079	ecoli_K12_MG1655_prom_pos_5079	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_508	ecoli_K12_MG1655_prom_pos_7495	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5080	ecoli_K12_MG1655_prom_pos_5080	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5081	ecoli_K12_MG1655_prom_pos_5081	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5082	ecoli_K12_MG1655_prom_pos_5082	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5083	ecoli_K12_MG1655_prom_pos_7414	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5084	ecoli_K12_MG1655_prom_pos_5086	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5085	ecoli_K12_MG1655_prom_pos_5086	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5086	ecoli_K12_MG1655_prom_pos_5086	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5087	ecoli_K12_MG1655_prom_pos_5087	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5088	ecoli_K12_MG1655_prom_pos_5088	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5089	ecoli_K12_MG1655_prom_pos_5089	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_509	ecoli_K12_MG1655_prom_pos_509	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5090	ecoli_K12_MG1655_prom_pos_5090	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5091	ecoli_K12_MG1655_prom_pos_5091	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5092	ecoli_K12_MG1655_prom_pos_5092	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5093	ecoli_K12_MG1655_prom_pos_5093	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5094	ecoli_K12_MG1655_prom_pos_5094	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5095	ecoli_K12_MG1655_prom_pos_5095	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5096	ecoli_K12_MG1655_prom_pos_5115	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5097	ecoli_K12_MG1655_prom_pos_5115	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5098	ecoli_K12_MG1655_prom_pos_5099	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_5099	ecoli_K12_MG1655_prom_pos_5099	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_51	ecoli_K12_MG1655_prom_pos_40	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_510	ecoli_K12_MG1655_prom_pos_521	ecoli_K12_MG1655	Gammaproteobacteria
